ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,trans_id,rtt,query,qclass,qclass_name,qtype,qtype_name,rcode,rcode_name,AA,TC,RD,RA,Z,answers,TTLs,rejected
1759317030.608718,CKQSAg3YgZjrH42XRb,10.0.0.1,5353,224.0.0.251,5353,udp,0,,_afpovertcp._tcp.local,1.0,C_INTERNET,12.0,PTR,,,False,False,False,False,0,,,False
1759317036.398774,CKQSAg3YgZjrH42XRb,10.0.0.1,5353,224.0.0.251,5353,udp,0,,_googlecast._tcp.local,1.0,C_INTERNET,12.0,PTR,,,False,False,False,False,0,,,False
1759317033.874075,Ce1g9h1sHX1C6u2Zlj,10.0.0.2,5353,224.0.0.251,5353,udp,0,,_googlecast._tcp.local,1.0,C_INTERNET,12.0,PTR,,,False,False,False,False,0,,,False
1759317036.877,Ce1g9h1sHX1C6u2Zlj,10.0.0.2,5353,224.0.0.251,5353,udp,0,,_googlecast._tcp.local,1.0,C_INTERNET,12.0,PTR,,,False,False,False,False,0,,,False
1759317034.371602,CpOG8R3gz3AgEargcc,10.0.0.1,51717,8.8.8.8,53,udp,8982,,,,,,,5.0,REFUSED,False,False,False,False,0,,,True
1759317033.395624,CKQSAg3YgZjrH42XRb,10.0.0.1,5353,224.0.0.251,5353,udp,0,,_googlecast._tcp.local,1.0,C_INTERNET,12.0,PTR,,,False,False,False,False,0,,,False
1759317028.608045,CKQSAg3YgZjrH42XRb,10.0.0.1,5353,224.0.0.251,5353,udp,0,,_afpovertcp._tcp.local,1.0,C_INTERNET,12.0,PTR,,,False,False,False,False,0,,,False
1759317058.494316,CkAs9M9yKQoLgt4O6,fe80::f2a4:8a20:4403:72b7,5353,ff02::fb,5353,udp,0,,_afpovertcp._tcp.local,1.0,C_INTERNET,12.0,PTR,,,False,False,False,False,0,,,False
1759317033.873897,Ce1g9h1sHX1C6u2Zlj,10.0.0.2,5353,224.0.0.251,5353,udp,0,,_googlecast._tcp.local,1.0,C_INTERNET,12.0,PTR,,,False,False,False,False,0,,,False
1759317036.877321,Ce1g9h1sHX1C6u2Zlj,10.0.0.2,5353,224.0.0.251,5353,udp,0,,_googlecast._tcp.local,1.0,C_INTERNET,12.0,PTR,,,False,False,False,False,0,,,False
1759317034.875209,Ce1g9h1sHX1C6u2Zlj,10.0.0.2,5353,224.0.0.251,5353,udp,0,,_googlecast._tcp.local,1.0,C_INTERNET,12.0,PTR,,,False,False,False,False,0,,,False
1759317080.287842,CpeIOR1jjHBvELpzV,10.0.0.1,34366,8.8.8.8,53,udp,56758,0.0164799690246582,mobile.events.data.microsoft.com,1.0,C_INTERNET,1.0,A,0.0,NOERROR,False,False,True,True,0,"['mobile.events.data.trafficmanager.net', 'onedscolprdweu08.westeurope.cloudapp.azure.com', '52.178.17.233']","[103.0, 6.0, 2.0]",False
1759317056.219864,CSa52K6amsb27zqa7,10.0.0.1,53857,8.8.8.8,53,udp,47194,0.01511812210083,clients4.google.com,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,True,0,['clients.l.google.com'],[192.0],False
1759317077.920847,CnpdmUk08bmDic6O3,10.0.0.1,40113,8.8.8.8,53,udp,42759,0.0087380409240722,default.exp-tas.com,1.0,C_INTERNET,28.0,AAAA,0.0,NOERROR,False,False,True,True,0,"['deault-exp-tas-com.e-0014.e-msedge.net', 'e-0014.e-msedge.net']","[1798.0, 133.0]",False
1759317028.204677,CKQSAg3YgZjrH42XRb,10.0.0.1,5353,224.0.0.251,5353,udp,0,,1.0.0.10.in-addr.arpa,1.0,C_INTERNET,255.0,*,,,False,False,False,False,0,,,False
1759317077.930395,CvstL718sGXKvp3pZ6,10.0.0.1,38313,8.8.8.8,53,udp,59686,,e-0014.e-msedge.net,1.0,C_INTERNET,28.0,AAAA,0.0,NOERROR,False,False,True,False,0,,,False
1759317034.397344,CKQSAg3YgZjrH42XRb,10.0.0.1,5353,224.0.0.251,5353,udp,0,,_googlecast._tcp.local,1.0,C_INTERNET,12.0,PTR,,,False,False,False,False,0,,,False
1759317089.374493,CwGfpM15B0ILoDds12,10.0.0.1,41605,8.8.8.8,53,udp,60467,0.0150351524353027,ntp.ubuntu.com,1.0,C_INTERNET,28.0,AAAA,0.0,NOERROR,False,False,True,True,0,"['2620:2d:4000:1::3f', '2620:2d:4000:1::40', '2620:2d:4000:1::41']","[19.0, 19.0, 19.0]",False
1759317034.397413,CKQSAg3YgZjrH42XRb,10.0.0.1,5353,224.0.0.251,5353,udp,0,,_googlecast._tcp.local,1.0,C_INTERNET,12.0,PTR,,,False,False,False,False,0,,,False
1759317034.609371,CKQSAg3YgZjrH42XRb,10.0.0.1,5353,224.0.0.251,5353,udp,0,,_afpovertcp._tcp.local,1.0,C_INTERNET,12.0,PTR,,,False,False,False,False,0,,,False
1759317092.712644,CBsS741BuRmJ7SLqk,10.0.0.1,57951,8.8.8.8,53,udp,29863,,beacons2.gvt2.com,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,False,0,,,False
1759317033.39578,CKQSAg3YgZjrH42XRb,10.0.0.1,5353,224.0.0.251,5353,udp,0,,_googlecast._tcp.local,1.0,C_INTERNET,12.0,PTR,,,False,False,False,False,0,,,False
1759317042.479177,CnfRO313bqSfG2J5kl,fe80::f2a4:8a20:4403:72b7,5353,ff02::fb,5353,udp,0,,_afpovertcp._tcp.local,1.0,C_INTERNET,12.0,PTR,,,False,False,False,False,0,,,False
1759317036.398487,CKQSAg3YgZjrH42XRb,10.0.0.1,5353,224.0.0.251,5353,udp,0,,_googlecast._tcp.local,1.0,C_INTERNET,12.0,PTR,,,False,False,False,False,0,,,False
1759317084.035311,CvstL718sGXKvp3pZ6,10.0.0.1,38313,8.8.8.8,53,udp,59686,,,,,,,5.0,REFUSED,False,False,False,False,0,,,True
1759317042.609913,CKQSAg3YgZjrH42XRb,10.0.0.1,5353,224.0.0.251,5353,udp,0,,_afpovertcp._tcp.local,1.0,C_INTERNET,12.0,PTR,,,False,False,False,False,0,,,False
1759317058.610837,CBttr618iTJOazv142,10.0.0.1,5353,224.0.0.251,5353,udp,0,,_afpovertcp._tcp.local,1.0,C_INTERNET,12.0,PTR,,,False,False,False,False,0,,,False
1759317080.287846,CtA9Y42mOUijSiR90h,10.0.0.1,40997,8.8.8.8,53,udp,62201,0.0130889415740966,mobile.events.data.microsoft.com,1.0,C_INTERNET,28.0,AAAA,0.0,NOERROR,False,False,True,True,0,"['mobile.events.data.trafficmanager.net', 'onedscolprdeus08.eastus.cloudapp.azure.com']","[103.0, 4.0]",False
1759317086.392321,CHNYY641b1kTT1YpOc,10.0.0.1,54172,8.8.8.8,53,udp,44896,,,,,,,5.0,REFUSED,False,False,False,False,0,,,True
1759317090.519654,CPhu044nM9zgXB2d7l,fe80::f2a4:8a20:4403:72b7,5353,ff02::fb,5353,udp,0,,_afpovertcp._tcp.local,1.0,C_INTERNET,12.0,PTR,,,False,False,False,False,0,,,False
1759317098.697715,CBsS741BuRmJ7SLqk,10.0.0.1,57951,8.8.8.8,53,udp,29863,,,,,,,5.0,REFUSED,False,False,False,False,0,,,True
1759317062.22511,CGC02j1MHKLpUbqyL,10.0.0.1,49146,8.8.8.8,53,udp,5119,,,,,,,5.0,REFUSED,False,False,False,False,0,,,True
1759317080.301877,CHNYY641b1kTT1YpOc,10.0.0.1,54172,8.8.8.8,53,udp,44896,,onedscolprdeus08.eastus.cloudapp.azure.com,1.0,C_INTERNET,28.0,AAAA,0.0,NOERROR,False,False,True,False,0,,,False
1759317077.920843,CuRIKt1fkQbAG3TXc7,10.0.0.1,39671,8.8.8.8,53,udp,63690,0.0087380409240722,default.exp-tas.com,1.0,C_INTERNET,1.0,A,0.0,NOERROR,False,False,True,True,0,"['deault-exp-tas-com.e-0014.e-msedge.net', 'e-0014.e-msedge.net', '13.107.5.93']","[1798.0, 134.0, 235.0]",False
1759317140.301135,CLxtfj3ncq91f0dA8f,10.0.0.1,43309,8.8.8.8,53,udp,6263,0.007875919342041,mobile.events.data.microsoft.com,1.0,C_INTERNET,28.0,AAAA,0.0,NOERROR,False,False,True,True,0,"['mobile.events.data.trafficmanager.net', 'onedscolprdeus22.eastus.cloudapp.azure.com']","[64.0, 6.0]",False
1759317146.72821,ChNOYtPNc7tpp1sQk,10.0.0.1,54919,8.8.8.8,53,udp,9685,0.0155780315399169,i.ytimg.com,1.0,C_INTERNET,1.0,A,0.0,NOERROR,False,False,True,True,0,"['74.125.130.119', '74.125.68.119', '74.125.24.119', '142.250.4.119', '172.217.194.119', '172.253.118.119', '142.251.10.119', '142.251.12.119', '64.233.170.119', '74.125.200.119']","[290.0, 290.0, 290.0, 290.0, 290.0, 290.0, 290.0, 290.0, 290.0, 290.0]",False
1759317146.728215,C4NFU34BffZskybW64,10.0.0.1,33888,8.8.8.8,53,udp,22462,,i.ytimg.com,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,False,0,,,False
1759317153.511592,C13ROc2C2INV3P6jEi,10.0.0.1,53543,8.8.8.8,53,udp,1290,0.0089972019195556,connectivity-check.ubuntu.com,1.0,C_INTERNET,28.0,AAAA,0.0,NOERROR,False,False,True,True,0,"['2620:2d:4000:1::2a', '2620:2d:4002:1::198', '2620:2d:4000:1::96', '2001:67c:1562::23', '2620:2d:4000:1::98', '2620:2d:4000:1::97', '2620:2d:4002:1::197', '2001:67c:1562::24', '2620:2d:4000:1::23', '2620:2d:4000:1::22', '2620:2d:4002:1::196', '2620:2d:4000:1::2b']","[35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0]",False
1759317092.712366,CECjg93pEQNz5dQjD1,10.0.0.1,45251,8.8.8.8,53,udp,60428,0.0097429752349853,beacons2.gvt2.com,1.0,C_INTERNET,1.0,A,0.0,NOERROR,False,False,True,True,0,['142.250.124.94'],[166.0],False
1759317089.374488,CekEX51fs0UKeTQgt4,10.0.0.1,36339,8.8.8.8,53,udp,40866,0.0150458812713623,ntp.ubuntu.com,1.0,C_INTERNET,1.0,A,0.0,NOERROR,False,False,True,True,0,"['185.125.190.58', '185.125.190.56', '91.189.91.157', '185.125.190.57']","[51.0, 51.0, 51.0, 51.0]",False
1759317089.514024,CqoF4o2220nYP9kil1,10.0.0.1,40731,8.8.8.8,53,udp,20903,0.007235050201416,connectivity-check.ubuntu.com,1.0,C_INTERNET,28.0,AAAA,0.0,NOERROR,False,False,True,True,0,"['2001:67c:1562::23', '2620:2d:4000:1::23', '2620:2d:4000:1::2a', '2001:67c:1562::24', '2620:2d:4000:1::22', '2620:2d:4002:1::196', '2620:2d:4000:1::96', '2620:2d:4000:1::2b', '2620:2d:4000:1::98', '2620:2d:4000:1::97', '2620:2d:4002:1::197', '2620:2d:4002:1::198']","[38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0]",False
1759317090.611948,CH0M8S6h0gj0zleii,10.0.0.1,5353,224.0.0.251,5353,udp,0,,_afpovertcp._tcp.local,1.0,C_INTERNET,12.0,PTR,,,False,False,False,False,0,,,False
1759317152.745565,C4NFU34BffZskybW64,10.0.0.1,33888,8.8.8.8,53,udp,22462,,,,,,,5.0,REFUSED,False,False,False,False,0,,,True
1759317140.288793,CnE8OHt5uAPBqgfhh,10.0.0.1,48095,8.8.8.8,53,udp,53498,0.0116198062896728,mobile.events.data.microsoft.com,1.0,C_INTERNET,1.0,A,0.0,NOERROR,False,False,True,True,0,['52.168.117.174'],[1.0],False
1759317178.198211,CrYEb1AkXuMhUXSjc,10.0.0.1,36266,8.8.8.8,53,udp,63079,,beacons.gvt2.com,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,False,0,,,False
1759317173.213926,CYmd9xIW6cuRjO039,10.0.0.1,58862,8.8.8.8,53,udp,21434,0.0100519657135009,drivefrontend-pa.clients6.google.com,1.0,C_INTERNET,1.0,A,0.0,NOERROR,False,False,True,True,0,['74.125.24.95'],[21.0],False
1759317184.493509,CgXqoZ9dcd6pVapJ2,10.0.0.1,42853,8.8.8.8,53,udp,12820,0.0106189250946044,e2c42.gcp.gvt2.com,1.0,C_INTERNET,1.0,A,0.0,NOERROR,False,False,True,True,0,['35.207.191.46'],[172.0],False
1759317184.372001,CYJhQs4ngkj309d9Q,10.0.0.1,45777,8.8.8.8,53,udp,3413,0.0069630146026611,beacons.gcp.gvt2.com,1.0,C_INTERNET,1.0,A,0.0,NOERROR,False,False,True,True,0,"['beacons-handoff.gcp.gvt2.com', '74.125.200.94']","[265.0, 40.0]",False
1759317182.494882,C4PUno1jIuWBZH1eZa,10.0.0.1,40936,8.8.8.8,53,udp,32011,0.0081617832183837,clientservices.googleapis.com,1.0,C_INTERNET,1.0,A,0.0,NOERROR,False,False,True,True,0,['142.251.12.94'],[249.0],False
1759317184.372004,CmRAGkDbCJ2JcRet8,10.0.0.1,32886,8.8.8.8,53,udp,46885,0.0076689720153808,beacons.gcp.gvt2.com,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,True,0,['beacons-handoff.gcp.gvt2.com'],[285.0],False
1759317140.309751,CenW4zWhlrFPy3Yti,10.0.0.1,34551,8.8.8.8,53,udp,6206,,onedscolprdeus22.eastus.cloudapp.azure.com,1.0,C_INTERNET,28.0,AAAA,0.0,NOERROR,False,False,True,False,0,,,True
1759317186.088473,C6w9kJ1O4qsaGRamGk,10.0.0.1,41645,8.8.8.8,53,udp,53488,,e2c11.gcp.gvt2.com,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,False,0,,,False
1759317186.524797,CuKlvG1aN6E3BAFUlj,10.0.0.1,32965,8.8.8.8,53,udp,48555,,beacons2.gvt2.com,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,False,0,,,False
1759317179.001326,CVWGbo2DreT2zUVef2,10.0.0.1,59063,8.8.8.8,53,udp,12231,,,,,,,5.0,REFUSED,False,False,False,False,0,,,True
1759317180.801886,CWIbdU36x4Tj0jfjG6,10.0.0.1,42669,8.8.8.8,53,udp,25383,,,,,,,5.0,REFUSED,False,False,False,False,0,,,True
1759317154.51535,ClqogZ2aCTLnIQZhYl,fe80::f2a4:8a20:4403:72b7,5353,ff02::fb,5353,udp,0,,_afpovertcp._tcp.local,1.0,C_INTERNET,12.0,PTR,,,False,False,False,False,0,,,False
1759317184.255495,CrYEb1AkXuMhUXSjc,10.0.0.1,36266,8.8.8.8,53,udp,63079,,,,,,,5.0,REFUSED,False,False,False,False,0,,,True
1759317154.606716,Cv0X901h6DYKotRjN9,10.0.0.1,5353,224.0.0.251,5353,udp,0,,_afpovertcp._tcp.local,1.0,C_INTERNET,12.0,PTR,,,False,False,False,False,0,,,False
1759317160.137432,CUXaE13bIfzfiOO6c2,10.0.0.1,40188,8.8.8.8,53,udp,14539,,clients.l.google.com,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,False,0,,,False
1759317160.13743,CTVKpj4lzjCbKfS15l,10.0.0.1,59105,8.8.8.8,53,udp,8006,0.008397102355957,clients.l.google.com,1.0,C_INTERNET,1.0,A,0.0,NOERROR,False,False,True,True,0,"['142.251.10.100', '142.251.10.102', '142.251.10.101', '142.251.10.113', '142.251.10.139', '142.251.10.138']","[186.0, 186.0, 186.0, 186.0, 186.0, 186.0]",False
1759317173.214146,Cw16fW2EkKlyxKfiGe,10.0.0.1,35722,8.8.8.8,53,udp,18818,,drivefrontend-pa.clients6.google.com,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,False,0,,,False
1759317173.009445,CVWGbo2DreT2zUVef2,10.0.0.1,59063,8.8.8.8,53,udp,12231,,ssl.gstatic.com,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,False,0,,,False
1759317190.398752,CBTS081KztVnNdWCP2,10.0.0.1,44984,8.8.8.8,53,udp,62743,,,,,,,5.0,REFUSED,False,False,False,False,0,,,True
1759317178.19804,CEYtYy3kjdMFVF7GOd,10.0.0.1,37974,8.8.8.8,53,udp,5457,0.0066518783569335,beacons.gvt2.com,1.0,C_INTERNET,1.0,A,0.0,NOERROR,False,False,True,True,0,['74.125.24.94'],[295.0],False
1759317173.009438,CFe6VoEwfxS5PlyB5,10.0.0.1,50417,8.8.8.8,53,udp,59151,0.0131850242614746,ssl.gstatic.com,1.0,C_INTERNET,1.0,A,0.0,NOERROR,False,False,True,True,0,['74.125.200.94'],[68.0],False
1759317200.283021,COH6kZgGtEbhXJ5Zj,10.0.0.1,33824,8.8.8.8,53,udp,45669,0.0041511058807373,mobile.events.data.microsoft.com,1.0,C_INTERNET,1.0,A,0.0,NOERROR,False,False,True,True,0,['20.42.65.85'],[2.0],False
1759317188.099085,Cbdi34Q4QNh4eUT84,10.0.0.1,41931,8.8.8.8,53,udp,44591,,,,,,,5.0,REFUSED,False,False,False,False,0,,,True
1759317174.853616,CWIbdU36x4Tj0jfjG6,10.0.0.1,42669,8.8.8.8,53,udp,25383,,docs.google.com,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,False,0,,,False
1759317191.999366,C6w9kJ1O4qsaGRamGk,10.0.0.1,41645,8.8.8.8,53,udp,53488,,,,,,,5.0,REFUSED,False,False,False,False,0,,,True
1759317174.853613,ClvZh94FB5xHLVPoif,10.0.0.1,57509,8.8.8.8,53,udp,55585,0.0097761154174804,docs.google.com,1.0,C_INTERNET,1.0,A,0.0,NOERROR,False,False,True,True,0,"['74.125.24.113', '74.125.24.138', '74.125.24.139', '74.125.24.102', '74.125.24.101', '74.125.24.100']","[104.0, 104.0, 104.0, 104.0, 104.0, 104.0]",False
1759317185.98843,C2oToW1VlAU6lJMdh9,10.0.0.1,36770,8.8.8.8,53,udp,52640,,beacons.gvt2.com,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,False,0,,,False
1759317182.494904,CdNnhb23xgvxeTB4V4,10.0.0.1,37174,8.8.8.8,53,udp,64817,,clientservices.googleapis.com,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,False,0,,,False
1759317186.088471,CNpYPizzLEdAKzLbl,10.0.0.1,54379,8.8.8.8,53,udp,361,0.0070111751556396,e2c11.gcp.gvt2.com,1.0,C_INTERNET,1.0,A,0.0,NOERROR,False,False,True,True,0,['34.129.38.245'],[66.0],False
1759317166.15274,CUXaE13bIfzfiOO6c2,10.0.0.1,40188,8.8.8.8,53,udp,14539,,,,,,,5.0,REFUSED,False,False,False,False,0,,,True
1759317190.299924,CNWucpDcYA21x1igf,10.0.0.1,45207,8.8.8.8,53,udp,17089,,,,,,,5.0,REFUSED,False,False,False,False,0,,,True
1759317184.493788,CBTS081KztVnNdWCP2,10.0.0.1,44984,8.8.8.8,53,udp,62743,,e2c42.gcp.gvt2.com,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,False,0,,,False
1759317182.111326,Cbdi34Q4QNh4eUT84,10.0.0.1,41931,8.8.8.8,53,udp,44591,,clients.l.google.com,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,False,0,,,False
1759317184.380268,CNWucpDcYA21x1igf,10.0.0.1,45207,8.8.8.8,53,udp,17089,,beacons-handoff.gcp.gvt2.com,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,False,0,,,False
1759317179.205532,Cw16fW2EkKlyxKfiGe,10.0.0.1,35722,8.8.8.8,53,udp,18818,,,,,,,5.0,REFUSED,False,False,False,False,0,,,True
1759317200.296353,CnKDxT2JblArjiZdH6,10.0.0.1,45032,8.8.8.8,53,udp,762,,onedscolprdeus05.eastus.cloudapp.azure.com,1.0,C_INTERNET,28.0,AAAA,0.0,NOERROR,False,False,True,False,0,,,False
1759317192.498969,CuKlvG1aN6E3BAFUlj,10.0.0.1,32965,8.8.8.8,53,udp,48555,,,,,,,5.0,REFUSED,False,False,False,False,0,,,True
1759317260.280495,CqKv7y3DdvUmkcXs4,10.0.0.1,38650,8.8.8.8,53,udp,16939,0.0144760608673095,mobile.events.data.microsoft.com,1.0,C_INTERNET,28.0,AAAA,0.0,NOERROR,False,False,True,True,0,"['mobile.events.data.trafficmanager.net', 'onedscolprdcus02.centralus.cloudapp.azure.com']","[65.0, 14.0]",False
1759317260.280491,CS0D261VPa9MRXlvOf,10.0.0.1,53294,8.8.8.8,53,udp,26475,0.0126798152923583,mobile.events.data.microsoft.com,1.0,C_INTERNET,1.0,A,0.0,NOERROR,False,False,True,True,0,"['mobile.events.data.trafficmanager.net', 'onedscolprdcus02.centralus.cloudapp.azure.com', '20.44.10.122']","[65.0, 14.0, 9.0]",False
1759317188.399816,CdNnhb23xgvxeTB4V4,10.0.0.1,37174,8.8.8.8,53,udp,64817,,,,,,,5.0,REFUSED,False,False,False,False,0,,,True
1759317200.288265,CCsxXw2lTvM0rCyehf,10.0.0.1,47185,8.8.8.8,53,udp,51240,0.0072801113128662,mobile.events.data.microsoft.com,1.0,C_INTERNET,28.0,AAAA,0.0,NOERROR,False,False,True,True,0,"['mobile.events.data.trafficmanager.net', 'onedscolprdeus05.eastus.cloudapp.azure.com']","[104.0, 8.0]",False
1759317191.900014,C2oToW1VlAU6lJMdh9,10.0.0.1,36770,8.8.8.8,53,udp,52640,,,,,,,5.0,REFUSED,False,False,False,False,0,,,True
1759317266.311327,C45NRL3eryhtGNGgA6,10.0.0.1,59308,8.8.8.8,53,udp,15596,,,,,,,5.0,REFUSED,False,False,False,False,0,,,True
1759317206.300247,CnKDxT2JblArjiZdH6,10.0.0.1,45032,8.8.8.8,53,udp,762,,,,,,,5.0,REFUSED,False,False,False,False,0,,,True
1759317282.598692,CJz61e3pK5NYy1Et63,10.0.0.1,5353,224.0.0.251,5353,udp,0,,_afpovertcp._tcp.local,1.0,C_INTERNET,12.0,PTR,,,False,False,False,False,0,,,False
1759317282.560537,COB9Qx2J8TqKgkyEmk,fe80::f2a4:8a20:4403:72b7,5353,ff02::fb,5353,udp,0,,_afpovertcp._tcp.local,1.0,C_INTERNET,12.0,PTR,,,False,False,False,False,0,,,False
1759317260.295789,C45NRL3eryhtGNGgA6,10.0.0.1,59308,8.8.8.8,53,udp,15596,,onedscolprdcus02.centralus.cloudapp.azure.com,1.0,C_INTERNET,28.0,AAAA,0.0,NOERROR,False,False,True,False,0,,,False
1759317308.193219,CmDES63zTqmKjHWUxf,10.0.0.1,40609,8.8.8.8,53,udp,4686,,,,,,,5.0,REFUSED,False,False,False,False,0,,,True
1759317327.513884,CULfuOICUI5NVVye9,10.0.0.1,38764,8.8.8.8,53,udp,27757,0.0153460502624511,connectivity-check.ubuntu.com,1.0,C_INTERNET,1.0,A,0.0,NOERROR,False,False,True,True,0,"['185.125.190.18', '91.189.91.49', '91.189.91.48', '185.125.190.96', '185.125.190.97', '91.189.91.96', '185.125.190.17', '185.125.190.98', '91.189.91.98', '91.189.91.97', '185.125.190.49', '185.125.190.48']","[43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0]",False
1759317320.278266,C15GZS3XOuQreofh6k,10.0.0.1,46634,8.8.8.8,53,udp,33014,0.019407033920288,mobile.events.data.microsoft.com,1.0,C_INTERNET,1.0,A,0.0,NOERROR,False,False,True,True,0,"['mobile.events.data.trafficmanager.net', 'onedscolprdcus18.centralus.cloudapp.azure.com', '13.89.179.14']","[105.0, 10.0, 4.0]",False
1759317326.302994,CWZyYw4hsfxc3rKvJ8,10.0.0.1,46922,8.8.8.8,53,udp,37208,,,,,,,5.0,REFUSED,False,False,False,False,0,,,True
1759317281.50293,C3z3Sd1BjD6tLyjOd9,10.0.0.1,50965,8.8.8.8,53,udp,8334,0.0082511901855468,connectivity-check.ubuntu.com,1.0,C_INTERNET,28.0,AAAA,0.0,NOERROR,False,False,True,True,0,"['2620:2d:4000:1::2b', '2620:2d:4000:1::22', '2620:2d:4002:1::196', '2620:2d:4002:1::198', '2001:67c:1562::24', '2620:2d:4000:1::23', '2001:67c:1562::23', '2620:2d:4000:1::2a', '2620:2d:4000:1::97', '2620:2d:4000:1::96', '2620:2d:4000:1::98', '2620:2d:4002:1::197']","[31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0]",False
1759317302.050122,CmDES63zTqmKjHWUxf,10.0.0.1,40609,8.8.8.8,53,udp,4686,,beacons3.gvt2.com,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,False,0,,,False
1759317302.050116,C62Eo04byAbQt22rcf,10.0.0.1,51929,8.8.8.8,53,udp,61136,0.0090429782867431,beacons3.gvt2.com,1.0,C_INTERNET,1.0,A,0.0,NOERROR,False,False,True,True,0,['142.251.10.94'],[294.0],False
1759317308.672214,C8iy4C3P9YRUtraDsa,10.0.0.1,58521,8.8.8.8,53,udp,32163,0.0098679065704345,main.vscode-cdn.net,1.0,C_INTERNET,1.0,A,0.0,NOERROR,False,False,True,True,0,"['13.107.226.39', '13.107.253.39']","[26.0, 26.0]",False
1759317308.683056,CqQYyn2HXXs2fFpK4g,10.0.0.1,60018,8.8.8.8,53,udp,59081,,part-0011.t-0009.fb-t-msedge.net,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,False,0,,,False
1759317308.672314,CxG3Q221vOOS12IkXe,10.0.0.1,53477,8.8.8.8,53,udp,19440,0.0097730159759521,main.vscode-cdn.net,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,True,0,"['vscode-cdn.z01.azurefd.net', 'star-azurefd-prod.trafficmanager.net', 'shed.dual-low.part-0045.t-0009.t-msedge.net', 'azurefd-t-fb-prod.trafficmanager.net', 'dual.part-0011.t-0009.fb-t-msedge.net', 'part-0011.t-0009.fb-t-msedge.net']","[2931.0, 27.0, 31.0, 240.0, 27.0, 27.0]",False
1759317380.283122,CoiuK44FYnRpGSHaz9,10.0.0.1,43863,8.8.8.8,53,udp,46682,,onedscolprdcus06.centralus.cloudapp.azure.com,1.0,C_INTERNET,28.0,AAAA,0.0,NOERROR,False,False,True,False,0,,,True
1759317320.960238,CXe0Ka2XIDAJ0Tpa3a,10.0.0.1,43583,8.8.8.8,53,udp,50422,,part-0011.t-0009.fb-t-msedge.net,1.0,C_INTERNET,65.0,HTTPS,0.0,NOERROR,False,False,True,False,0,,,False
1759317320.27827,Cb2aqV1Trwb1sI2sDi,10.0.0.1,49380,8.8.8.8,53,udp,53168,0.0194060802459716,mobile.events.data.microsoft.com,1.0,C_INTERNET,28.0,AAAA,0.0,NOERROR,False,False,True,True,0,"['mobile.events.data.trafficmanager.net', 'onedscolprdwus11.westus.cloudapp.azure.com']","[105.0, 15.0]",False
1759317320.299046,CWZyYw4hsfxc3rKvJ8,10.0.0.1,46922,8.8.8.8,53,udp,37208,,onedscolprdwus11.westus.cloudapp.azure.com,1.0,C_INTERNET,28.0,AAAA,0.0,NOERROR,False,False,True,False,0,,,False
1759317314.629164,CqQYyn2HXXs2fFpK4g,10.0.0.1,60018,8.8.8.8,53,udp,59081,,,,,,,5.0,REFUSED,False,False,False,False,0,,,True
1759317440.270021,CxiKu6TjdrqQML8H5,10.0.0.1,42978,8.8.8.8,53,udp,33973,0.0175261497497558,mobile.events.data.microsoft.com,1.0,C_INTERNET,1.0,A,0.0,NOERROR,False,False,True,True,0,"['mobile.events.data.trafficmanager.net', 'onedscolprdcus22.centralus.cloudapp.azure.com', '52.182.143.215']","[106.0, 12.0, 6.0]",False
